-5826,79.7764,36.7816,1.44787,1138.59,1.86916E-05
-5825,79.7729,36.7803,1.44783,1138.59,1.86915E-05
-5824,79.7693,36.779,1.44779,1138.58,1.86914E-05
-5823,79.7657,36.7778,1.44775,1138.58,1.86913E-05
-5822,79.7622,36.7765,1.44771,1138.58,1.86912E-05
-5821,79.7586,36.7752,1.44767,1138.57,1.86911E-05
-5820,79.7551,36.7739,1.44763,1138.57,0.000018691
-5819,79.7515,36.7726,1.44758,1138.57,1.86909E-05
-5818,79.7479,36.7714,1.44754,1138.56,1.86908E-05
-5817,79.7444,36.7701,1.4475,1138.56,1.86907E-05
-5816,79.7408,36.7688,1.44746,1138.55,1.86906E-05
-5815,79.7372,36.7675,1.44742,1138.55,1.86905E-05
-5814,79.7337,36.7663,1.44738,1138.55,1.86904E-05
-5813,79.7301,36.765,1.44734,1138.54,1.86903E-05
-5812,79.7265,36.7637,1.4473,1138.54,1.86902E-05
-5811,79.723,36.7624,1.44726,1138.54,1.86901E-05
-5810,79.7194,36.7611,1.44722,1138.53,0.00001869
-5809,79.7158,36.7599,1.44718,1138.53,1.86899E-05
-5808,79.7123,36.7586,1.44714,1138.52,1.86898E-05
-5807,79.7087,36.7573,1.4471,1138.52,1.86897E-05
-5806,79.7051,36.756,1.44706,1138.52,1.86896E-05
-5805,79.7016,36.7548,1.44701,1138.51,1.86895E-05
-5804,79.698,36.7535,1.44697,1138.51,1.86895E-05
-5803,79.6944,36.7522,1.44693,1138.51,1.86894E-05
-5802,79.6909,36.7509,1.44689,1138.5,1.86893E-05
-5801,79.6873,36.7496,1.44685,1138.5,1.86892E-05
-5800,79.6837,36.7484,1.44681,1138.49,1.86891E-05
-5799,79.6802,36.7471,1.44677,1138.49,0.000018689
-5798,79.6766,36.7458,1.44673,1138.49,1.86889E-05
-5797,79.673,36.7445,1.44669,1138.48,1.86888E-05
-5796,79.6695,36.7433,1.44665,1138.48,1.86887E-05
-5795,79.6659,36.742,1.44661,1138.48,1.86886E-05
-5794,79.6623,36.7407,1.44657,1138.47,1.86885E-05
-5793,79.6588,36.7394,1.44653,1138.47,1.86884E-05
-5792,79.6552,36.7382,1.44649,1138.46,1.86883E-05
-5791,79.6516,36.7369,1.44644,1138.46,1.86882E-05
-5790,79.6481,36.7356,1.4464,1138.46,1.86881E-05
-5789,79.6445,36.7343,1.44636,1138.45,0.000018688
-5788,79.6409,36.7331,1.44632,1138.45,1.86879E-05
-5787,79.6374,36.7318,1.44628,1138.44,1.86878E-05
-5786,79.6338,36.7305,1.44624,1138.44,1.86877E-05
-5785,79.6302,36.7292,1.4462,1138.44,1.86876E-05
-5784,79.6267,36.7279,1.44616,1138.43,1.86875E-05
-5783,79.6231,36.7267,1.44612,1138.43,1.86874E-05
-5782,79.6195,36.7254,1.44608,1138.43,1.86873E-05
-5781,79.616,36.7241,1.44604,1138.42,1.86872E-05
-5780,79.6124,36.7228,1.446,1138.42,1.86871E-05
-5779,79.6088,36.7216,1.44596,1138.41,0.000018687
-5778,79.6053,36.7203,1.44592,1138.41,1.86869E-05
-5777,79.6017,36.719,1.44587,1138.41,1.86868E-05
-5776,79.5981,36.7177,1.44583,1138.4,1.86867E-05
-5775,79.5946,36.7165,1.44579,1138.4,1.86866E-05
-5774,79.591,36.7152,1.44575,1138.4,1.86865E-05
-5773,79.5874,36.7139,1.44571,1138.39,1.86864E-05
-5772,79.5839,36.7126,1.44567,1138.39,1.86863E-05
-5771,79.5803,36.7114,1.44563,1138.38,1.86862E-05
-5770,79.5767,36.7101,1.44559,1138.38,1.86862E-05
-5769,79.5732,36.7088,1.44555,1138.38,1.86861E-05
-5768,79.5696,36.7075,1.44551,1138.37,0.000018686
-5767,79.566,36.7062,1.44547,1138.37,1.86859E-05
-5766,79.5625,36.705,1.44543,1138.37,1.86858E-05
-5765,79.5589,36.7037,1.44539,1138.36,1.86857E-05
-5764,79.5553,36.7024,1.44535,1138.36,1.86856E-05
-5763,79.5518,36.7011,1.44531,1138.35,1.86855E-05
-5762,79.5482,36.6999,1.44526,1138.35,1.86854E-05
-5761,79.5446,36.6986,1.44522,1138.35,1.86853E-05
-5760,79.5411,36.6973,1.44518,1138.34,1.86852E-05
-5759,79.5375,36.696,1.44514,1138.34,1.86851E-05
-5758,79.5339,36.6948,1.4451,1138.34,0.000018685
-5757,79.5304,36.6935,1.44506,1138.33,1.86849E-05
-5756,79.5268,36.6922,1.44502,1138.33,1.86848E-05
-5755,79.5233,36.6909,1.44498,1138.32,1.86847E-05
-5754,79.5197,36.6897,1.44494,1138.32,1.86846E-05
-5753,79.5161,36.6884,1.4449,1138.32,1.86845E-05
-5752,79.5126,36.6871,1.44486,1138.31,1.86844E-05
-5751,79.509,36.6858,1.44482,1138.31,1.86843E-05
-5750,79.5054,36.6846,1.44478,1138.31,1.86842E-05
-5749,79.5019,36.6833,1.44474,1138.3,1.86841E-05
-5748,79.4983,36.682,1.44469,1138.3,0.000018684
-5747,79.4947,36.6807,1.44465,1138.29,1.86839E-05
-5746,79.4912,36.6795,1.44461,1138.29,1.86838E-05
-5745,79.4876,36.6782,1.44457,1138.29,1.86837E-05
-5744,79.484,36.6769,1.44453,1138.28,1.86836E-05
-5743,79.4805,36.6756,1.44449,1138.28,1.86835E-05
-5742,79.4769,36.6744,1.44445,1138.28,1.86834E-05
-5741,79.4733,36.6731,1.44441,1138.27,1.86833E-05
-5740,79.4698,36.6718,1.44437,1138.27,1.86832E-05
-5739,79.4662,36.6705,1.44433,1138.26,1.86831E-05
-5738,79.4626,36.6693,1.44429,1138.26,0.000018683
-5737,79.4591,36.668,1.44425,1138.26,1.86829E-05
-5736,79.4555,36.6667,1.44421,1138.25,1.86828E-05
-5735,79.4519,36.6654,1.44417,1138.25,1.86828E-05
-5734,79.4484,36.6642,1.44413,1138.25,1.86827E-05
-5733,79.4448,36.6629,1.44409,1138.24,1.86826E-05
-5732,79.4412,36.6616,1.44404,1138.24,1.86825E-05
-5731,79.4377,36.6603,1.444,1138.23,1.86824E-05
-5730,79.4341,36.6591,1.44396,1138.23,1.86823E-05
-5729,79.4305,36.6578,1.44392,1138.23,1.86822E-05
-5728,79.427,36.6565,1.44388,1138.22,1.86821E-05
-5727,79.4234,36.6552,1.44384,1138.22,0.000018682
-5726,79.4198,36.654,1.4438,1138.22,1.86819E-05
-5725,79.4163,36.6527,1.44376,1138.21,1.86818E-05
-5724,79.4127,36.6514,1.44372,1138.21,1.86817E-05
-5723,79.4091,36.6501,1.44368,1138.2,1.86816E-05
-5722,79.4056,36.6489,1.44364,1138.2,1.86815E-05
-5721,79.402,36.6476,1.4436,1138.2,1.86814E-05
-5720,79.3984,36.6463,1.44356,1138.19,1.86813E-05
-5719,79.3949,36.645,1.44352,1138.19,1.86812E-05
-5718,79.3913,36.6438,1.44348,1138.19,1.86811E-05
-5717,79.3877,36.6425,1.44343,1138.18,0.000018681
-5716,79.3842,36.6412,1.44339,1138.18,1.86809E-05
-5715,79.3806,36.64,1.44335,1138.17,1.86808E-05
-5714,79.377,36.6387,1.44331,1138.17,1.86807E-05
-5713,79.3735,36.6374,1.44327,1138.17,1.86806E-05
-5712,79.3699,36.6361,1.44323,1138.16,1.86805E-05
-5711,79.3663,36.6349,1.44319,1138.16,1.86804E-05
-5710,79.3628,36.6336,1.44315,1138.16,1.86803E-05
-5709,79.3592,36.6323,1.44311,1138.15,1.86802E-05
-5708,79.3556,36.631,1.44307,1138.15,1.86801E-05
-5707,79.3521,36.6298,1.44303,1138.14,0.00001868
-5706,79.3485,36.6285,1.44299,1138.14,1.86799E-05
-5705,79.3449,36.6272,1.44295,1138.14,1.86798E-05
-5704,79.3414,36.6259,1.44291,1138.13,1.86797E-05
-5703,79.3378,36.6247,1.44287,1138.13,1.86796E-05
-5702,79.3342,36.6234,1.44283,1138.12,1.86795E-05
-5701,79.3307,36.6221,1.44278,1138.12,1.86794E-05
-5700,79.3271,36.6208,1.44274,1138.12,1.86794E-05
-5699,79.3235,36.6196,1.4427,1138.11,1.86793E-05
-5698,79.32,36.6183,1.44266,1138.11,1.86792E-05
-5697,79.3164,36.617,1.44262,1138.11,1.86791E-05
-5696,79.3128,36.6158,1.44258,1138.1,0.000018679
-5695,79.3093,36.6145,1.44254,1138.1,1.86789E-05
-5694,79.3057,36.6132,1.4425,1138.09,1.86788E-05
-5693,79.3021,36.6119,1.44246,1138.09,1.86787E-05
-5692,79.2986,36.6107,1.44242,1138.09,1.86786E-05
-5691,79.295,36.6094,1.44238,1138.08,1.86785E-05
-5690,79.2915,36.6081,1.44234,1138.08,1.86784E-05
-5689,79.2879,36.6068,1.4423,1138.08,1.86783E-05
-5688,79.2843,36.6056,1.44226,1138.07,1.86782E-05
-5687,79.2808,36.6043,1.44222,1138.07,1.86781E-05
-5686,79.2772,36.603,1.44218,1138.06,0.000018678
-5685,79.2736,36.6017,1.44213,1138.06,1.86779E-05
-5684,79.2701,36.6005,1.44209,1138.06,1.86778E-05
-5683,79.2665,36.5992,1.44205,1138.05,1.86777E-05
-5682,79.2629,36.5979,1.44201,1138.05,1.86776E-05
-5681,79.2594,36.5967,1.44197,1138.05,1.86775E-05
-5680,79.2558,36.5954,1.44193,1138.04,1.86774E-05
-5679,79.2522,36.5941,1.44189,1138.04,1.86773E-05
-5678,79.2487,36.5928,1.44185,1138.03,1.86772E-05
-5677,79.2451,36.5916,1.44181,1138.03,1.86771E-05
-5676,79.2415,36.5903,1.44177,1138.03,0.000018677
-5675,79.238,36.589,1.44173,1138.02,1.86769E-05
-5674,79.2344,36.5877,1.44169,1138.02,1.86768E-05
-5673,79.2308,36.5865,1.44165,1138.02,1.86767E-05
-5672,79.2273,36.5852,1.44161,1138.01,1.86766E-05
-5671,79.2237,36.5839,1.44157,1138.01,1.86765E-05
-5670,79.2201,36.5827,1.44153,1138,1.86764E-05
-5669,79.2166,36.5814,1.44148,1138,1.86763E-05
-5668,79.213,36.5801,1.44144,1138,1.86762E-05
-5667,79.2094,36.5788,1.4414,1137.99,1.86761E-05
-5666,79.2059,36.5776,1.44136,1137.99,0.000018676
-5665,79.2023,36.5763,1.44132,1137.99,1.86759E-05
-5664,79.1987,36.575,1.44128,1137.98,1.86759E-05
-5663,79.1952,36.5738,1.44124,1137.98,1.86758E-05
-5662,79.1916,36.5725,1.4412,1137.97,1.86757E-05
-5661,79.188,36.5712,1.44116,1137.97,1.86756E-05
-5660,79.1845,36.5699,1.44112,1137.97,1.86755E-05
-5659,79.1809,36.5687,1.44108,1137.96,1.86754E-05
-5658,79.1773,36.5674,1.44104,1137.96,1.86753E-05
-5657,79.1738,36.5661,1.441,1137.96,1.86752E-05
-5656,79.1702,36.5648,1.44096,1137.95,1.86751E-05
-5655,79.1666,36.5636,1.44092,1137.95,0.000018675
-5654,79.1631,36.5623,1.44088,1137.94,1.86749E-05
-5653,79.1595,36.561,1.44084,1137.94,1.86748E-05
-5652,79.1559,36.5598,1.44079,1137.94,1.86747E-05
-5651,79.1524,36.5585,1.44075,1137.93,1.86746E-05
-5650,79.1488,36.5572,1.44071,1137.93,1.86745E-05
-5649,79.1452,36.5559,1.44067,1137.93,1.86744E-05
-5648,79.1417,36.5547,1.44063,1137.92,1.86743E-05
