0.224,Mil,FMJ - L110-T,60,60,1.04,0.171,0.46,0.46,0.46,0.46,0.46,0,0,0,0
0.224,Mil,FMJ - M193,55,55,0.745,0.157,0.274,0.274,0.274,0.274,0.274,0,0,0,0
0.224,Norma,RN 65705,62,62,0.744,0.177,0.21,0.21,0.21,0.21,0.21,0,0,0,0
0.224,Norma,SP 65704,53,53,0.712,0.151,0.23,0.23,0.23,0.23,0.23,0,0,0,0
0.224,Norma,SSP 65701,50,50,0.637,0.142,0.18,0.18,0.18,0.18,0.18,0,0,0,0
0.224,Norma,FMJ 65702,50,50,0.643,0.142,0.19,0.19,0.19,0.19,0.19,0,0,0,0
0.224,Nosler,HPBT 25116,80,80,1.065,0.228,0.415,0.415,0.415,0.415,0.415,0,0,0,0
0.224,Nosler,HPBT 22421,77,77,0.98,0.219,0.34,0.34,0.34,0.34,0.34,0,0,0,0
0.224,Nosler,HPBT 17101,69,69,0.9,0.196,0.305,0.305,0.305,0.305,0.305,0,0,0,0
0.224,Nosler,Partition 16316,60,60,0.79,0.171,0.228,0.228,0.228,0.228,0.228,0,0,0,0
0.224,Nosler,Partit 16316,60,60,0.782,0.171,0.228,0.228,0.228,0.228,0.228,0,0,0,0
0.224,Nosler,BalTip 34992,60,60,0.856,0.171,0.27,0.27,0.27,0.27,0.27,0,0,0,0
0.224,Nosler,BalTip 39526,55,55,0.807,0.157,0.267,0.267,0.267,0.267,0.267,0,0,0,0
0.224,Nosler,BalTip 39526,55,55,0.81,0.157,0.267,0.267,0.267,0.267,0.267,0,0,0,0
0.224,Nosler,BalSilTip 51031,55,55,0.81,0.157,0.267,0.267,0.267,0.267,0.267,0,0,0,0
0.224,Nosler,HPBT 53249,52,52,0.73,0.148,0.22,0.22,0.22,0.22,0.22,0,0,0,0
0.224,Nosler,HP SolBase 28467,50,50,0.77,0.142,0.201,0.201,0.201,0.201,0.201,0,0,0,0
0.224,Nosler,BalTip 39522,50,50,0.795,0.142,0.238,0.238,0.238,0.238,0.238,0,0,0,0
0.224,Nosler,BalTip 39522,50,50,0.8,0.142,0.238,0.238,0.238,0.238,0.238,0,0,0,0
0.224,Nosler,BalSilTip 51010,50,50,0.8,0.142,0.238,0.238,0.238,0.238,0.238,0,0,0,0
0.224,Nosler,SP SolBase 35487,45,45,0.56,0.128,0.144,0.144,0.144,0.144,0.144,0,0,0,0
0.224,Nosler,BalTip 39510,40,40,0.699,0.114,0.221,0.221,0.221,0.221,0.221,0,0,0,0
0.224,Nosler,BalSilTip 51005,40,40,0.699,0.114,0.221,0.221,0.221,0.221,0.221,0,0,0,0
0.224,PMC,PSP,64,64,N/A,0.182,0.285,0.285,0.285,0.285,0.285,0,0,0,0
0.224,PMC,PSP,55,55,N/A,0.157,0.226,0.226,0.226,0.226,0.226,0,0,0,0
0.224,PMC,HPBT,55,55,N/A,0.157,0.176,0.176,0.176,0.176,0.176,0,0,0,0
0.224,PMC,FMJ,55,55,N/A,0.157,0.265,0.265,0.265,0.265,0.265,0,0,0,0
0.224,PMC,PSP,50,50,N/A,0.142,0.216,0.216,0.216,0.216,0.216,0,0,0,0
0.224,PMP,SP,55,55,0.705,0.157,0.2,0.2,0.2,0.2,0.2,0,0,0,0
0.224,PMP,FMJ BT,55,55,0.776,0.157,0.279,0.279,0.279,0.279,0.279,0,0,0,0
0.224,PMP,SP,50,50,0.669,0.142,0.199,0.199,0.199,0.199,0.199,0,0,0,0
0.224,Powell,BT Tungsten,87,87,1,0.248,0.5,0.5,0.5,0.5,0.5,0,0,0,0
0.224,PowellRiverLabs,BT TungstenAlloy,87,87,1,0.248,0.5,0.5,0.5,0.5,0.5,0,0,0,0
0.224,PrviPartizan,HP BT B-481,75,75,0.972,0.214,0.35,0.35,0.35,0.35,0.35,0,0,0,0
0.224,PrviPartizan,FMJ BT B-419,62,62,0.807,0.177,0.28,0.28,0.28,0.28,0.28,0,0,0,0
0.224,PrviPartizan,SP B-211,55,55,0.688,0.157,0.21,0.21,0.21,0.21,0.21,0,0,0,0
0.224,PrviPartizan,FMJ BT B-212,55,55,0.74,0.157,0.25,0.25,0.25,0.25,0.25,0,0,0,0
0.224,PrviPartizan,SP B-032,50,50,0.637,0.142,0.19,0.19,0.19,0.19,0.19,0,0,0,0
0.224,RCBS,SP GC 22-055-SP,57,57,0.63,0.162,0.16,0.16,0.16,0.16,0.16,0,0,0,0
